,Admin,State,Lat,Longt,Population,Date,Deaths
1969,Avery,North Carolina,36.07569796,-81.92308483,17557,2020-09-23,0
1970,Beaufort,North Carolina,35.48531943,-76.84325809,46994,2020-09-23,17
1971,Bertie,North Carolina,36.0688473,-76.96545943,18947,2020-09-23,8
1972,Bladen,North Carolina,34.61296243,-78.56180059,32722,2020-09-23,14
1973,Brunswick,North Carolina,34.070565,-78.22814204,142820,2020-09-23,26
1974,Buncombe,North Carolina,35.61113393,-82.53305,261191,2020-09-23,80
1975,Burke,North Carolina,35.74989637,-81.70755735,90485,2020-09-23,36
1976,Cabarrus,North Carolina,35.3877799,-80.55267168,216453,2020-09-23,63
1977,Caldwell,North Carolina,35.95204977,-81.54799522,82178,2020-09-23,18
1978,Camden,North Carolina,36.33804939,-76.15568396,10867,2020-09-23,3
1979,Carteret,North Carolina,34.8932941,-76.54120135,69473,2020-09-23,5
1980,Caswell,North Carolina,36.39312665,-79.33353281,22604,2020-09-23,3
1981,Catawba,North Carolina,35.66211129,-81.2132617,159551,2020-09-23,52
1982,Chatham,North Carolina,35.70394416,-79.25541492,74470,2020-09-23,57
1983,Cherokee,North Carolina,35.1349263,-84.05970864,28612,2020-09-23,10
1984,Chowan,North Carolina,36.12908077,-76.60118385,13943,2020-09-23,3
1985,Clay,North Carolina,35.05704275,-83.74353633,11231,2020-09-23,2
1986,Cleveland,North Carolina,35.33553364,-81.55204486,97947,2020-09-23,60
1987,Columbus,North Carolina,34.26744084,-78.65801424,55508,2020-09-23,54
1988,Craven,North Carolina,35.11833364,-77.08398081,102139,2020-09-23,33
1989,Cumberland,North Carolina,35.04762133,-78.82623165,335509,2020-09-23,75
1990,Currituck,North Carolina,36.36123664,-75.95876401,27763,2020-09-23,1
1991,Dare,North Carolina,35.66520691,-75.71767334,37009,2020-09-23,3
1992,Davidson,North Carolina,35.79115496,-80.21256572,167609,2020-09-23,34
1993,Davie,North Carolina,35.93099927,-80.54496571,42846,2020-09-23,6
1994,Duplin,North Carolina,34.93449805,-77.93140529,58741,2020-09-23,53
1995,Durham,North Carolina,36.03638492,-78.87608331,321488,2020-09-23,92
1996,Edgecombe,North Carolina,35.91230639,-77.59436892,51472,2020-09-23,44
1997,Forsyth,North Carolina,36.12859861,-80.25459052,382295,2020-09-23,96
1998,Franklin,North Carolina,36.081519,-78.28708884,69685,2020-09-23,31
1999,Gaston,North Carolina,35.29373559,-81.17477045,224529,2020-09-23,77
2000,Gates,North Carolina,36.44667547,-76.69749701,11562,2020-09-23,3
2001,Graham,North Carolina,35.3506925,-83.83369267,8441,2020-09-23,2
2002,Granville,North Carolina,36.30337451,-78.65184241,60443,2020-09-23,49
2003,Greene,North Carolina,35.48544173,-77.67578087,21069,2020-09-23,5
2004,Guilford,North Carolina,36.07959451,-79.78824948,537174,2020-09-23,179
2005,Halifax,North Carolina,36.25669272,-77.6556109,50010,2020-09-23,18
2006,Harnett,North Carolina,35.36731853,-78.87243571,135976,2020-09-23,52
2007,Haywood,North Carolina,35.55269063,-82.98196486,62317,2020-09-23,31
2008,Henderson,North Carolina,35.33788927,-82.4766782,117417,2020-09-23,64
2009,Hertford,North Carolina,36.3607755,-76.98104134,23677,2020-09-23,27
2010,Hoke,North Carolina,35.01888303,-79.23651674,55234,2020-09-23,17
2011,Hyde,North Carolina,35.42017674,-76.15180542,4937,2020-09-23,5
2012,Iredell,North Carolina,35.80950511,-80.8743128,181806,2020-09-23,27
2013,Jackson,North Carolina,35.28814273,-83.14093385,43938,2020-09-23,7
2014,Johnston,North Carolina,35.51745004,-78.36622717,209339,2020-09-23,55
2015,Jones,North Carolina,35.02254606,-77.35870791,9419,2020-09-23,11
2016,Lee,North Carolina,35.47623147,-79.17569362,61779,2020-09-23,13
2017,Lenoir,North Carolina,35.240325899999995,-77.64245615,55949,2020-09-23,29
2018,Lincoln,North Carolina,35.48508185,-81.21740317,86111,2020-09-23,14
2019,Macon,North Carolina,35.14867843,-83.41696617,35858,2020-09-23,2
2020,Madison,North Carolina,35.85402722,-82.71346418,21755,2020-09-23,1
2021,Martin,North Carolina,35.84326734,-77.10860251,22440,2020-09-23,10
2022,McDowell,North Carolina,35.67736232,-82.0482425,45756,2020-09-23,26
2023,Mecklenburg,North Carolina,35.24469268,-80.8317671,1110356,2020-09-23,343
2024,Mitchell,North Carolina,36.01059309,-82.1582442,14964,2020-09-23,3
2025,Montgomery,North Carolina,35.33155144,-79.90416657,27173,2020-09-23,26
2026,Moore,North Carolina,35.30885257,-79.48474178,100880,2020-09-23,27
2027,Nash,North Carolina,35.96575634,-77.98422508,94298,2020-09-23,39
2028,New Hanover,North Carolina,34.25758282,-77.87075626,234473,2020-09-23,29
2029,Northampton,North Carolina,36.41736238,-77.39769443,19483,2020-09-23,17
2030,Onslow,North Carolina,34.72607366,-77.42908179,197938,2020-09-23,23
2031,Orange,North Carolina,36.06092947,-79.12167935,148476,2020-09-23,55
2032,Out of NC,North Carolina,0.0,0.0,0,2020-09-23,0
2033,Pamlico,North Carolina,35.15253315,-76.66559823,12726,2020-09-23,2
2034,Pasquotank,North Carolina,36.26723798,-76.25134778,39824,2020-09-23,30
2035,Pender,North Carolina,34.52265624,-77.90352133,63060,2020-09-23,5
2036,Perquimans,North Carolina,36.17847453,-76.40603143,13463,2020-09-23,3
2037,Person,North Carolina,36.38989032,-78.97217358,39490,2020-09-23,6
2038,Pitt,North Carolina,35.59535426,-77.37353178,180742,2020-09-23,27
2039,Polk,North Carolina,35.27820615,-82.16812354,20724,2020-09-23,8
2040,Randolph,North Carolina,35.71015088,-79.80570339,143667,2020-09-23,51
2041,Richmond,North Carolina,35.00417719,-79.74491009,44829,2020-09-23,15
2042,Robeson,North Carolina,34.64244496,-79.10250529999999,130625,2020-09-23,72
2043,Rockingham,North Carolina,36.39593137,-79.77504841,91010,2020-09-23,14
2044,Rowan,North Carolina,35.64003916,-80.52446628,142088,2020-09-23,88
2045,Rutherford,North Carolina,35.40114178,-81.92112099,67029,2020-09-23,31
2046,Sampson,North Carolina,34.98820368,-78.36914061,63531,2020-09-23,24
2047,Scotland,North Carolina,34.8386299,-79.4757978,34823,2020-09-23,12
2048,Stanly,North Carolina,35.31647813,-80.25093221,62806,2020-09-23,56
2049,Stokes,North Carolina,36.4017975,-80.23893369,45591,2020-09-23,3
2050,Surry,North Carolina,36.41689489,-80.69102283,71783,2020-09-23,21
2051,Swain,North Carolina,35.48665845,-83.48748932,14271,2020-09-23,3
2052,Transylvania,North Carolina,35.20383864,-82.79638423,34385,2020-09-23,7
2053,Tyrrell,North Carolina,35.87147226,-76.17055253,4016,2020-09-23,2
2054,Unassigned,North Carolina,0.0,0.0,0,2020-09-23,0
2055,Union,North Carolina,34.98960527,-80.52955873,239859,2020-09-23,58
2056,Vance,North Carolina,36.36880673,-78.40670845,44535,2020-09-23,44
2057,Wake,North Carolina,35.78879266,-78.65249174,1111761,2020-09-23,235
2058,Warren,North Carolina,36.39728256,-78.10652228,19731,2020-09-23,7
2059,Washington,North Carolina,35.83810081,-76.57299037,11580,2020-09-23,8
2060,Watauga,North Carolina,36.23103603,-81.70033724,56177,2020-09-23,1
2061,Wayne,North Carolina,35.36438125,-78.00027268,123131,2020-09-23,66
2062,Wilkes,North Carolina,36.2084135,-81.16232895,68412,2020-09-23,33
2063,Wilson,North Carolina,35.70625477,-77.917978,81801,2020-09-23,47
2064,Yadkin,North Carolina,36.16222629,-80.66239436,37667,2020-09-23,7
2065,Yancey,North Carolina,35.90079156,-82.31237181,18069,2020-09-23,0
2066,Adams,North Dakota,46.09686891,-102.5285397,2216,2020-09-23,0
2067,Barnes,North Dakota,46.93579637,-98.06605978,10415,2020-09-23,0
2068,Benson,North Dakota,48.0683985,-99.35916363,6832,2020-09-23,5
2069,Billings,North Dakota,47.02366884,-103.3762965,928,2020-09-23,0
2070,Bottineau,North Dakota,48.79106111,-100.8378166,6282,2020-09-23,1
2071,Bowman,North Dakota,46.11285362,-103.5203343,3024,2020-09-23,0
2072,Burke,North Dakota,48.79094471,-102.51821170000001,2115,2020-09-23,1
2073,Burleigh,North Dakota,46.97847375,-100.46452140000001,95626,2020-09-23,38
2074,Cass,North Dakota,46.93201724,-97.24447190000001,181923,2020-09-23,77
2075,Cavalier,North Dakota,48.77286211,-98.46685243,3762,2020-09-23,0
2076,Dickey,North Dakota,46.11017712,-98.50490079999999,4872,2020-09-23,0
2077,Divide,North Dakota,48.814938700000006,-103.48736109999999,2264,2020-09-23,0
2078,Dunn,North Dakota,47.35423935,-102.61604679999999,4424,2020-09-23,1
2079,Eddy,North Dakota,47.71701474,-98.90432337,2287,2020-09-23,3
2080,Emmons,North Dakota,46.28398398,-100.2389766,3241,2020-09-23,1
2081,Foster,North Dakota,47.457108399999996,-98.88279923,3210,2020-09-23,0
2082,Golden Valley,North Dakota,46.94022281,-103.8465421,1761,2020-09-23,0
2083,Grand Forks,North Dakota,47.92093639,-97.45450447,69451,2020-09-23,13
2084,Grant,North Dakota,46.35821257,-101.63900129999999,2274,2020-09-23,0
2085,Griggs,North Dakota,47.45785838,-98.23850925,2231,2020-09-23,1
2086,Hettinger,North Dakota,46.43375068,-102.4632417,2499,2020-09-23,0
2087,Kidder,North Dakota,46.97830064,-99.77507857,2480,2020-09-23,0
2088,LaMoure,North Dakota,46.45681054,-98.53542355,4046,2020-09-23,0
2089,Logan,North Dakota,46.45729487,-99.47719806,1850,2020-09-23,0
2090,McHenry,North Dakota,48.23104458,-100.6324822,5745,2020-09-23,1
2091,McIntosh,North Dakota,46.11182017,-99.44145858,2497,2020-09-23,3
2092,McKenzie,North Dakota,47.741333700000006,-103.395905,15024,2020-09-23,2
2093,McLean,North Dakota,47.60766714,-101.3182418,9450,2020-09-23,2
2094,Mercer,North Dakota,47.31213126,-101.8318399,8187,2020-09-23,0
2095,Morton,North Dakota,46.71681782,-101.2822377,31364,2020-09-23,20
2096,Mountrail,North Dakota,48.20197971,-102.3555315,10545,2020-09-23,2
2097,Nelson,North Dakota,47.9226426,-98.19038437,2879,2020-09-23,0
2098,Oliver,North Dakota,47.11530482,-101.3406158,1959,2020-09-23,0
2099,Out of ND,North Dakota,0.0,0.0,0,2020-09-23,0
2100,Pembina,North Dakota,48.76623521,-97.5523809,6801,2020-09-23,0
2101,Pierce,North Dakota,48.24977025,-99.96407787,3975,2020-09-23,0
2102,Ramsey,North Dakota,48.26886249,-98.72223879,11519,2020-09-23,2
2103,Ransom,North Dakota,46.45621782,-97.65742504,5218,2020-09-23,0
2104,Renville,North Dakota,48.71982533,-101.6603912,2327,2020-09-23,0
2105,Richland,North Dakota,46.26440649,-96.94852979,16177,2020-09-23,1
2106,Rolette,North Dakota,48.77245354,-99.84097493,14176,2020-09-23,4
2107,Sargent,North Dakota,46.10830372,-97.63217159,3898,2020-09-23,0
2108,Sheridan,North Dakota,47.57700669,-100.3426391,1315,2020-09-23,0
2109,Sioux,North Dakota,46.11323337,-101.04401490000001,4230,2020-09-23,3
2110,Slope,North Dakota,46.44737738,-103.4601547,750,2020-09-23,0
2111,Stark,North Dakota,46.80851182,-102.65763259999999,31489,2020-09-23,7
2112,Steele,North Dakota,47.45611548,-97.72728747,1890,2020-09-23,0
2113,Stutsman,North Dakota,46.97962541,-98.95637318,20704,2020-09-23,3
2114,Towner,North Dakota,48.68565745,-99.24564265,2189,2020-09-23,0
2115,Traill,North Dakota,47.45367788,-97.16323288,8036,2020-09-23,0
2116,Unassigned,North Dakota,0.0,0.0,0,2020-09-23,0
2117,Walsh,North Dakota,48.36876964,-97.72574783,10641,2020-09-23,1
2118,Ward,North Dakota,48.22390169,-101.54367629999999,67641,2020-09-23,4
2119,Wells,North Dakota,47.58614526,-99.65904998,3834,2020-09-23,0
2120,Williams,North Dakota,48.34522353,-103.4793387,37589,2020-09-23,7
2121,,Northern Mariana Islands,15.0979,145.6739,55144,2020-09-23,2
2122,Adams,Ohio,38.84541072,-83.4718964,27698,2020-09-23,4
2123,Allen,Ohio,40.77285242,-84.10802343,102351,2020-09-23,69
2124,Ashland,Ohio,40.84772277,-82.27280781,53484,2020-09-23,4
2125,Ashtabula,Ohio,41.70860332,-80.74830218,97241,2020-09-23,48
2126,Athens,Ohio,39.33425634,-82.04278644,65327,2020-09-23,2
2127,Auglaize,Ohio,40.55998859,-84.22421429999999,45656,2020-09-23,9
2128,Belmont,Ohio,40.01625942,-80.9924051,67006,2020-09-23,27
2129,Brown,Ohio,38.93416837,-83.86788395,43432,2020-09-23,2
2130,Butler,Ohio,39.44012838,-84.57388716,383134,2020-09-23,106
2131,Carroll,Ohio,40.578968599999996,-81.09178213,26914,2020-09-23,7
2132,Champaign,Ohio,40.13923427,-83.76875242,38885,2020-09-23,3
2133,Clark,Ohio,39.91592258,-83.78498252,134083,2020-09-23,39
2134,Clermont,Ohio,39.04847534,-84.15375786,206428,2020-09-23,21
2135,Clinton,Ohio,39.41485808,-83.80852286,41968,2020-09-23,13
2136,Columbiana,Ohio,40.76932373,-80.78094576,101883,2020-09-23,80
2137,Coshocton,Ohio,40.30096166,-81.91729018,36600,2020-09-23,11
2138,Crawford,Ohio,40.85065156,-82.91989099,41494,2020-09-23,6
2139,Cuyahoga,Ohio,41.424119,-81.65918339,1235072,2020-09-23,654
2140,Darke,Ohio,40.13412966,-84.6194517,51113,2020-09-23,41
2141,Defiance,Ohio,41.32398837,-84.49076944,38087,2020-09-23,10
2142,Delaware,Ohio,40.27942393,-83.00457058,209177,2020-09-23,20
2143,Erie,Ohio,41.36796058,-82.62904521,74266,2020-09-23,45
2144,Fairfield,Ohio,39.75107189,-82.63088163,157574,2020-09-23,52
2145,Fayette,Ohio,39.56021306,-83.4562016,28525,2020-09-23,6
2146,Franklin,Ohio,39.96995815,-83.01115755,1316756,2020-09-23,606
2147,Fulton,Ohio,41.60213491,-84.12571393,42126,2020-09-23,1
2148,Gallia,Ohio,38.82708533,-82.31647569,29898,2020-09-23,12
2149,Geauga,Ohio,41.49952319,-81.17935342,93649,2020-09-23,48
2150,Greene,Ohio,39.69116283,-83.89032084,168937,2020-09-23,32
2151,Guernsey,Ohio,40.05026529,-81.49248905,38875,2020-09-23,8
2152,Hamilton,Ohio,39.19673558,-84.54502924,817473,2020-09-23,312
2153,Hancock,Ohio,41.00250487,-83.66838948,75783,2020-09-23,10
2154,Hardin,Ohio,40.66015414,-83.65929931,31365,2020-09-23,13
2155,Harrison,Ohio,40.29380509,-81.09068544,15040,2020-09-23,2
2156,Henry,Ohio,41.333964200000004,-84.06830637,27006,2020-09-23,13
2157,Highland,Ohio,39.1839264,-83.60331456,43161,2020-09-23,3
2158,Hocking,Ohio,39.49537927,-82.47991446,28264,2020-09-23,9
2159,Holmes,Ohio,40.56163713,-81.92635677,43960,2020-09-23,7
2160,Huron,Ohio,41.14651175,-82.59867951,58266,2020-09-23,7
2161,Jackson,Ohio,39.01914254,-82.61818559999999,32413,2020-09-23,4
2162,Jefferson,Ohio,40.38614126,-80.76259514,65325,2020-09-23,4
2163,Knox,Ohio,40.39830217,-82.42027563,62322,2020-09-23,15
2164,Lake,Ohio,41.69710807,-81.23676539,230149,2020-09-23,50
2165,Lawrence,Ohio,38.59743452,-82.53466552,59463,2020-09-23,22
2166,Licking,Ohio,40.09136236,-82.48185785,176862,2020-09-23,62
2167,Logan,Ohio,40.38996525,-83.76784341,45672,2020-09-23,3
2168,Lorain,Ohio,41.29553751,-82.15083537,309833,2020-09-23,86
2169,Lucas,Ohio,41.62101218,-83.65468618,428348,2020-09-23,361
2170,Madison,Ohio,39.89381073,-83.40178317,44731,2020-09-23,12
2171,Mahoning,Ohio,41.01631101,-80.77287029,228683,2020-09-23,280
2172,Marion,Ohio,40.58610662,-83.15736305,65093,2020-09-23,47
2173,Medina,Ohio,41.11770589,-81.89986209999999,179746,2020-09-23,39
2174,Meigs,Ohio,39.09224872,-82.0305041,22907,2020-09-23,10
2175,Mercer,Ohio,40.54043046,-84.62912742,41172,2020-09-23,17
2176,Miami,Ohio,40.0543329,-84.22871271,106987,2020-09-23,51
2177,Monroe,Ohio,39.72984936,-81.08464734,13654,2020-09-23,18
2178,Montgomery,Ohio,39.75394919,-84.29050975,531687,2020-09-23,157
2179,Morgan,Ohio,39.62081738,-81.85308173,14508,2020-09-23,0
2180,Morrow,Ohio,40.523635600000006,-82.7892599,35328,2020-09-23,2
2181,Muskingum,Ohio,39.96575964,-81.94363275,86215,2020-09-23,2
2182,Noble,Ohio,39.76818851,-81.45937183,14424,2020-09-23,0
2183,Ottawa,Ohio,41.53781826,-83.0940185,40525,2020-09-23,30
2184,Out of OH,Ohio,0.0,0.0,0,2020-09-23,0
2185,Paulding,Ohio,41.11676341,-84.5801017,18672,2020-09-23,0
2186,Perry,Ohio,39.73508655,-82.23804971,36134,2020-09-23,9
2187,Pickaway,Ohio,39.64170392,-83.0243386,58457,2020-09-23,44
2188,Pike,Ohio,39.07634001,-83.06769584,27772,2020-09-23,0
2189,Portage,Ohio,41.16793482,-81.19735782,162466,2020-09-23,66
2190,Preble,Ohio,39.7420247,-84.64787018,40882,2020-09-23,15
2191,Putnam,Ohio,41.02094889,-84.1336111,33861,2020-09-23,23
2192,Richland,Ohio,40.77180308,-82.53799609999999,121154,2020-09-23,19
2193,Ross,Ohio,39.33705391,-83.06000914,76666,2020-09-23,23
2194,Sandusky,Ohio,41.35624126,-83.137872,58518,2020-09-23,20
2195,Scioto,Ohio,38.80270163,-82.98907345,75314,2020-09-23,6
2196,Seneca,Ohio,41.12351311,-83.12783209,55178,2020-09-23,14
2197,Shelby,Ohio,40.33163494,-84.20258189,48590,2020-09-23,10
2198,Stark,Ohio,40.81482476,-81.36437305,370606,2020-09-23,170
2199,Summit,Ohio,41.12464734,-81.53123079,541013,2020-09-23,250
2200,Trumbull,Ohio,41.31735028,-80.76109643,197974,2020-09-23,131
2201,Tuscarawas,Ohio,40.44214695,-81.47226262,91987,2020-09-23,20
2202,Unassigned,Ohio,0.0,0.0,0,2020-09-23,0
2203,Union,Ohio,40.30016061,-83.37239023,58988,2020-09-23,2
2204,Van Wert,Ohio,40.8554138,-84.59111700000001,28275,2020-09-23,3
2205,Vinton,Ohio,39.25208988,-82.4831444,13085,2020-09-23,3
2206,Warren,Ohio,39.42581994,-84.16557457,234602,2020-09-23,48
2207,Washington,Ohio,39.45690571,-81.49121382,59911,2020-09-23,23
2208,Wayne,Ohio,40.82925852,-81.88844833,115710,2020-09-23,67
2209,Williams,Ohio,41.56052014,-84.58429552,36692,2020-09-23,3
2210,Wood,Ohio,41.36224827,-83.62285108,130817,2020-09-23,72
2211,Wyandot,Ohio,40.84339621,-83.30734173,21772,2020-09-23,12
2212,Adair,Oklahoma,35.88494195,-94.65859267,22194,2020-09-23,10
2213,Alfalfa,Oklahoma,36.73090616,-98.32408495,5702,2020-09-23,0
2214,Atoka,Oklahoma,34.37366573,-96.03802487,13758,2020-09-23,1
2215,Beaver,Oklahoma,36.7496847,-100.4758872,5311,2020-09-23,0
2216,Beckham,Oklahoma,35.26862449,-99.68128023,21859,2020-09-23,1
2217,Blaine,Oklahoma,35.87518314,-98.43307003,9429,2020-09-23,1
2218,Bryan,Oklahoma,33.96472458,-96.25903472,47995,2020-09-23,4
2219,Caddo,Oklahoma,35.17364557,-98.37534464,28762,2020-09-23,20
2220,Canadian,Oklahoma,35.5426055,-97.98465569,148306,2020-09-23,17
2221,Carter,Oklahoma,34.25103751,-97.28552485,48111,2020-09-23,8
2222,Cherokee,Oklahoma,35.90692775,-94.99980896,48657,2020-09-23,8
2223,Choctaw,Oklahoma,34.02807439,-95.54771129,14672,2020-09-23,2
2224,Cimarron,Oklahoma,36.74817177,-102.5173885,2137,2020-09-23,0
2225,Cleveland,Oklahoma,35.20413532,-97.32519562,284014,2020-09-23,68
2226,Coal,Oklahoma,34.58840127,-96.29798747,5495,2020-09-23,0
2227,Comanche,Oklahoma,34.65973764,-98.47195055,120749,2020-09-23,12
2228,Cotton,Oklahoma,34.28845626,-98.37053567,5666,2020-09-23,3
2229,Craig,Oklahoma,36.76268118,-95.20916602,14142,2020-09-23,1
2230,Creek,Oklahoma,35.90230551,-96.37086028,71522,2020-09-23,33
2231,Custer,Oklahoma,35.63853802,-99.00170785,29003,2020-09-23,0
2232,Delaware,Oklahoma,36.40823634,-94.80325046,43009,2020-09-23,24
2233,Dewey,Oklahoma,35.98772922,-99.00730714,4891,2020-09-23,1
2234,Ellis,Oklahoma,36.218019399999996,-99.75324573,3859,2020-09-23,0
2235,Garfield,Oklahoma,36.3791334,-97.78265517,61056,2020-09-23,18
2236,Garvin,Oklahoma,34.70418038,-97.30811132,27711,2020-09-23,4
2237,Grady,Oklahoma,35.0167709,-97.88339847,55834,2020-09-23,11
2238,Grant,Oklahoma,36.796296999999996,-97.78638765,4333,2020-09-23,0
2239,Greer,Oklahoma,34.93535801,-99.56056120000001,5712,2020-09-23,8
2240,Harmon,Oklahoma,34.7440135,-99.84741652,2653,2020-09-23,0
2241,Harper,Oklahoma,36.78836519,-99.6679804,3688,2020-09-23,1
2242,Haskell,Oklahoma,35.222576000000004,-95.11513306,12627,2020-09-23,4
2243,Hughes,Oklahoma,35.04912569,-96.24921145,13279,2020-09-23,4
2244,Jackson,Oklahoma,34.58781741,-99.41138784,24530,2020-09-23,10
2245,Jefferson,Oklahoma,34.11130184,-97.83182974,6002,2020-09-23,0
2246,Johnston,Oklahoma,34.31440473,-96.66011537,11085,2020-09-23,4
2247,Kay,Oklahoma,36.81799745,-97.14421435,43538,2020-09-23,13
2248,Kingfisher,Oklahoma,35.94530008,-97.94193268,15765,2020-09-23,2
2249,Kiowa,Oklahoma,34.91671958,-98.97720696,8708,2020-09-23,2
2250,Latimer,Oklahoma,34.87844729,-95.25215049,10073,2020-09-23,2
2251,Le Flore,Oklahoma,34.89851864,-94.70392124,49853,2020-09-23,17
2252,Lincoln,Oklahoma,35.70270942,-96.8812462,34877,2020-09-23,10
2253,Logan,Oklahoma,35.91899576,-97.44352845,48011,2020-09-23,1
2254,Love,Oklahoma,33.95273467,-97.23906784,10253,2020-09-23,1
2255,Major,Oklahoma,36.31149996,-98.53467076,7629,2020-09-23,1
2256,Marshall,Oklahoma,34.02311222,-96.76855464,16931,2020-09-23,1
2257,Mayes,Oklahoma,36.30179091,-95.23175116,41100,2020-09-23,11
2258,McClain,Oklahoma,35.01123903,-97.44572302,40474,2020-09-23,7
2259,McCurtain,Oklahoma,34.11664328,-94.77222373,32832,2020-09-23,34
2260,McIntosh,Oklahoma,35.37235506,-95.66599306,19596,2020-09-23,5
2261,Murray,Oklahoma,34.48116015,-97.06826283,14073,2020-09-23,1
2262,Muskogee,Oklahoma,35.61318461,-95.37802952,67997,2020-09-23,21
2263,Noble,Oklahoma,36.38953329,-97.22928674,11131,2020-09-23,2
2264,Nowata,Oklahoma,36.79843529,-95.61902331,10076,2020-09-23,3
2265,Okfuskee,Oklahoma,35.46485198,-96.32639984,11993,2020-09-23,4
2266,Oklahoma,Oklahoma,35.55140095,-97.40716948,797434,2020-09-23,186
2267,Okmulgee,Oklahoma,35.64661916,-95.96432828,38465,2020-09-23,5
2268,Osage,Oklahoma,36.62888819,-96.39635704,46963,2020-09-23,13
2269,Ottawa,Oklahoma,36.83532655,-94.81011909,31127,2020-09-23,4
2270,Out of OK,Oklahoma,0.0,0.0,0,2020-09-23,0
2271,Pawnee,Oklahoma,36.31743373,-96.70331759999999,16376,2020-09-23,3
2272,Payne,Oklahoma,36.07695283,-96.97584944,81784,2020-09-23,6
